"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"21",NA,"Reserva Natural Vale (CVRD)","CVRD","3133","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"1327",NA,"Folli, D.A.",1990,7,30,"Brazil","Es","LINHARES","Local da coleta: Arboreto.",NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000003133","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"22",NA,"USP","SPF","171684","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-08-01T00:00:00.000+0000",NA,"1327",NA,"Folli, DA",1990,7,30,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171684","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"23",NA,"Reserva Natural Vale (CVRD)","CVRD","2821","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"370",NA,"Farias, G.L.",1990,7,30,"Brazil","Es","LINHARES","Coleta de flor GLF.058",NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000002821","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"25",NA,"USP","SPF","198910","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Farney, C","2004-07-01T00:00:00.000+0000",NA,"1370",NA,"Farney, C",1987,3,24,"Brazil","Rio de Janeiro","Saquarema","Restinga de Ipitangas.",0,0,NA,"BRA:USP:SPF:0000198910","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"27","2017-10-18T14:45:05.000+0000","JBRJ","RB","RB00452153","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","C.Farney (Rev)",NA,NA,"2872",NA,"H.C. Lima; G.P.Lewis,J.C.Gomes,L.M.M.Morão",1987,5,6,"Brazil","Rio de Janeiro","São Pedro da Aldeia","São Mateus. São Mateus, Estr.Amaral peixoto, Km 117-118, Faz. da Caveira.",NA,NA,"Zizyphus platyphylla Reiss. por H.C. de Lima em 1990.  Árvore tombada, 30 m alt. Flores verde-ferrugíneas e frutos jovens esverdeados. Ocasional.","urn:catalog:JBRJ:RB:452153","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"28",NA,"NY","NY","02703882","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,"282",NA,"M. Leitman",1987,9,10,"Brazil","Rio de Janeiro",NA,"Morro de Sapiatiba. Morro de Sapiatiba.",0,0,NA,"84c6733c-3827-493f-8345-08060798f00e","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"31",NA,"USP","SPF","200729","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Farney, C","2004-07-01T00:00:00.000+0000",NA,"1496",NA,"Farney, C",1987,11,4,"Brazil","Rio de Janeiro","Saquarema","Restinga de Ipitangas.",0,0,NA,"BRA:USP:SPF:0000200729","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"33",NA,"Reserva Natural Vale (CVRD)","CVRD","1192","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"58",NA,"Farias, G.L.",1985,1,15,"Brazil","Es","LINHARES","Coleta de fruto GLF 370",NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000001192","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"34",NA,"USP","SPF","171672","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-08-01T00:00:00.000+0000",NA,"58",NA,"Farias, GL",1985,1,15,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171672","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"35",NA,"USP","SPF","171679","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-01-01T00:00:00.000+0000",NA,"364",NA,"Folli, DA",1984,2,26,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171679","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"36",NA,"USP","SPF","171681","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-01-01T00:00:00.000+0000",NA,"426",NA,"Folli, DA",1983,2,17,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171681","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"37",NA,"USP","SPF","171680","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-08-01T00:00:00.000+0000",NA,"425",NA,"Folli, DA",1983,2,17,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171680","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"38",NA,"Reserva Natural Vale (CVRD)","CVRD","1014","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"426",NA,"Folli, D.A.",1983,2,17,"Brazil","Es","LINHARES","Bloco A",NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000001014","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"39",NA,"Reserva Natural Vale (CVRD)","CVRD","1013","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"425",NA,"Folli, D.A.",1983,2,17,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000001013","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"40",NA,"Reserva Natural Vale (CVRD)","CVRD","896","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"364",NA,"Folli, D.A.",1982,2,26,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000000896","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"41",NA,"Reserva Natural Vale (CVRD)","CVRD","892","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"325",NA,"Silva, I.A.",1982,2,25,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000000892","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"42",NA,"USP","SPF","171674","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-08-01T00:00:00.000+0000",NA,"325",NA,"Silva, IA",1982,2,25,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171674","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"43",NA,"Reserva Natural Vale (CVRD)","CVRD","1002","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"380",NA,"Silva, I.A.",1982,7,27,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000001002","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"44",NA,"USP","SPF","171675","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-01-01T00:00:00.000+0000",NA,"380",NA,"Silva, IA",1982,7,27,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171675","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"46",NA,"UFPB","JPB","55266","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","1999-02-04T00:00:00.000+0000",NA,"27/78",NA,"Spada, J",1978,1,21,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada de Mantegueira.",0,0,"Árvore 14 m alt.; botão verde escuro; flor verde claro.; Mata de Tabuleiro","BRA:UFPB:JPB:0000055266","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"47",NA,"USP","SPF","171678","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-01-01T00:00:00.000+0000",NA,"2778",NA,"Spada, J",1978,1,21,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171678","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"48",NA,"Reserva Natural Vale (CVRD)","CVRD","144","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"27",NA,"Spada, J.",1978,1,21,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000000144","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"49",NA,"USP","SPF","171676","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-01-01T00:00:00.000+0000",NA,"14373",NA,"Spada, J",1973,1,18,"Brazil","Espírito Santo","Linhares",NA,0,0,NA,"BRA:USP:SPF:0000171676","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"50",NA,"Reserva Natural Vale (CVRD)","CVRD","271","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"176",NA,"Spada, J.",1973,1,29,"Brazil","Es","LINHARES","Próxima a um Angico preto e Pelada",NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000000271","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"51",NA,"UFPB","JPB","55267","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","1999-02-04T00:00:00.000+0000",NA,"143/73",NA,"Spada, J",1973,1,18,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Próximo a uma Sapucaia. Estrada Peroba Osso.",0,0,"Árvore 21 m alt.; botão verde; flor amarela; descamação em placas.; Mata de Tabuleiro","BRA:UFPB:JPB:0000055267","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"52",NA,"Reserva Natural Vale (CVRD)","CVRD","265","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Rita Baltazar de Lima","1999-02-04T00:00:00.000+0000",NA,"143",NA,"Spada, J.",1973,1,18,"Brazil","Es","LINHARES","Próxima a uma Sapucaia",NA,NA,"<ll>dwc_commonname:</ll> Quina preta","BRA:CVRD:CVRD:0000000265","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"53",NA,"USP","SPF","161677","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, RB","2001-01-01T00:00:00.000+0000",NA,"17673",NA,"Spada, J",1973,1,29,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale",0,0,NA,"BRA:USP:SPF:0000161677","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"54","2015-09-05T12:08:53.000+0000","MNHN","P","P06785028","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,NA,1474,"Glaziou, A.",1867,7,28,"Brazil","Rio de Janeiro",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907.","http://coldb.mnhn.fr/catalognumber/mnhn/p/p06785028","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"56","2014-05-27T00:00:00.000+0000","BR",NA,"BR0000013526115","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"SYNTYPE","1474",NA,"Glaziou A.",1867,7,28,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013526115","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"57",NA,"MN","R-TIPOS","74398A","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,"864",NA,"Glaziou, A.F.M.",1865,7,28,"Brazil","Rio de Janeiro","Rio de Janeiro","Santa Teresa",NA,NA,NA,"BRA:MN:R-TIPOS:000074398A","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"59","2014-05-27T00:00:00.000+0000","BR",NA,"BR0000013526122","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"SYNTYPE","864",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013526122","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"61",NA,"US","Botany","483806","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"SYNTYPE","864",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio De Janeiro.",NA,NA,NA,"http://n2t.net/ark:/65665/30651f02c-b313-4761-b75a-44a44e166447","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"64","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000838613","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"ISOTYPE","884",884,"Auguste François Marie Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,-42.64735,-22.531489,NA,"0789774b-d988-404b-b470-6954557d34ff","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"65",NA,"UFOP","OUPR","30258","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,"s.n.",NA,"s.col.",NA,NA,NA,"Brazil","Minas Gerais","Diamantina",NA,0,0,"Arvore. Flor pallida. Terreno pedregoso.","BRA:UFOP:OUPR:0000030258","Ziziphus glaziovii Warm.",NA,NA,NA,NA
"74",NA,"UFOP","OUPR","11364","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,"7314",NA,"Schwacke, C.A.W.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,0,0,"Sra. Theresa.","BRA:UFOP:OUPR:0000011364","Ziziphus glaziovii Warm.",NA,NA,NA,NA
