"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"11",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA046599","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2010-01-01T00:00:00.000+0000",NA,"4389","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.",1997,8,1,"Brazil","Mato Grosso","Comodoro","Fazenda Dolce Vitta. Floresta Ombrófila Aberta. Encosta da Chapada dos Parecis",-60.0304,-12.4419,NA,"BRA:ESALQ:ESA:0ESA046599",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"12",NA,"MN","R","211130","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2010-03-25T00:00:00.000+0000",NA,"5904","Emmerich, M.",1986,7,21,"Brazil","Mato Grosso","Vila Bela da Santíssima Trindade",NA,NA,NA,NA,"BRA:MN:R:0000211130",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"13",NA,"NY","NY","2212652","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin",NA,NA,NA,"164","D. Frame",1984,5,24,"Brazil","RondÃ´nia",NA,"1 km W from BR-364; ca. 1 km N of road to  SÃ£o SebastiÃ£o",0,0,NA,"7d59f161-4f20-4541-aff1-de0c5794c9a1",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"14",NA,"UNICAMP","UEC","48468","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2010-01-01T00:00:00.000+0000",NA,"164","Frame, D.; Goos, R.; Santos; Taylor, W.C.",1984,5,24,"Brazil","Rondônia",NA,"Fores t on tewrra firme; 1Km W from BR-364; ca. 1Km N of road to São Sebastião.",0,0,"Vine.","BRA:UNICAMP:UEC:0000048468",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","143171","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2007-01-01T00:00:00.000+0000",NA,"164","Frame, D",1984,5,24,"Brazil","Rondônia",NA,"1 Km W from BR-364, ca. 1 Km N of road to São Sebastião. Forest on terra firme.",NA,NA,NA,"urn:catalog:inpa:herbarium:58215",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"16","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","120874","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2007-01-01T00:00:00.000+0000",NA,"4501","Ferreira, CAC",1984,6,10,"Brazil","Rondônia",NA,"BR364, rod. Porto Velho-Cuiaba, km 18., BR 364, Rodovia Porto Velho-Cuiabá, Km 18. Mata de terra firme, solo argiloso.",-61.02,-12.216667,NA,"urn:catalog:inpa:herbarium:48835",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"17",NA,"UNICAMP","UEC","48472","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi","2010-01-01T00:00:00.000+0000",NA,"4501","Cid, C.A.; Lima, J.; Guedes, J.; Coelho, J.",1984,6,10,"Brazil","Mato Grosso","Vilhena","Rodovia Porto Velho-Cuiabá, KM 18. Mata firme, solo argiloso.",-61.016667,-12.216667,"Arvoreta de 8 metros de altura; frutos jovens imaturos verdes.","BRA:UNICAMP:UEC:0000048472",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"18",NA,"NY","NY","2212653","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin",NA,NA,NA,"4501","C. A. Cid Ferreira",1984,6,10,"Brazil","Rondônia",NA,"BR 364, rodovia Porto Velho-Cuiabá, km 18",-61.02,-12.22,NA,"705c2de5-c395-41e0-86f5-2233bffcc16c",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"19",NA,"NY","NY","02212651","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin",NA,NA,NA,"1212","L. O. A. Teixeira",1982,6,18,"Brazil","Amazonas",NA,"Estrada HumaitÃ¡-Jacarecanga, km 64, a 1km ao Norte",-62.53,-7.75,NA,"923cef02-da27-4d1c-89cd-fe1d3e7dfb80",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"20","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","104949","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2007-01-01T00:00:00.000+0000",NA,"1212","Teixeira, LOA",1982,6,18,"Brazil","Amazonas",NA,"Estrada Humaitá-Jacarecanga, Km 64, a 1 Km ao Norte. Mata alta de terra firme, latosolo.",-62.53,-7.75,NA,"urn:catalog:inpa:herbarium:197198",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"21","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","89102","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2007-01-01T00:00:00.000+0000",NA,"779","Vieira, MGG",1979,10,29,"Brazil","Rondônia",NA,"A 38 Km de Vilhena. Capoeira, solo arenoso.",-60.17,-12.75,NA,"urn:catalog:inpa:herbarium:203413",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"22",NA,"NY","NY","2212654","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin",NA,NA,NA,"779","M. G. Vieira",1979,10,29,"Brazil","Rondônia",NA,"A 38 km de Vilhena",-60.17,-12.75,NA,"e748f2ec-05f4-4525-b521-d247d41d656c",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"23","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","60594","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2007-01-01T00:00:00.000+0000",NA,"INPA60594","Mota, CDA da",1976,7,8,"Brazil","Amazonas",NA,"Prainha, SB-20-ZD. Ponto 04. Mata de terreno arenoso.",NA,NA,NA,"urn:catalog:inpa:herbarium:109839",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","61030","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","Fiaschi, P.","2007-01-01T00:00:00.000+0000",NA,"INPA61030","Mota, CDA da",1976,8,9,"Brazil","Amazonas",NA,"Nova Prainha, RADAM/BRASIL SB-20-XD-Ponto.06",NA,NA,NA,"urn:catalog:inpa:herbarium:109668",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
"25",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","139425","Schefflera plurifolia Fiaschi & Frodin",NA,"Araliaceae","Schefflera","plurifolia","Fiaschi & Frodin","P. Fiaschi",NA,NA,"3027","P. Fiaschi",NA,NA,NA,"Brazil","Rondonia","VILHENA","Estrada de Vilhena para Juína (MT) (BR 174). Estrada vicinal à esq., ca. 10Km de Vilhena. Ramo de acesso à sede da Fazenda, a ca. 3Km. Mata junto a curso d'água próximo a da sede da Fazenda.",-60.131389,-12.664722,"Ambiente: Mata. Habito: Arvoreta delicada, ca. 1,5-2m.","BRA:CEPLAC:CEPEC:0000139425",NA,"Schefflera plurifolia Fiaschi & Frodin",NA,NA,NA
