"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"12",NA,"IAC","IAC","19253","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","s/det.","1967-10-02T00:00:00.000+0000",NA,"s/nº",NA,"s/col.",1967,10,2,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,-43.2075,-22.9028,NA,"BRA:IAC:IAC:0000019253","Phyllanthus umbratus Müll.Arg."
"13","2014-07-08T06:54:10.000+0000","JBRJ","RB","RB00087993","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Grady L Webster","2002-01-01T00:00:00.000+0000",NA,"590",NA,"P. Occhioni",1946,7,12,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra Carioca.",NA,NA,"Arbusto, fruto verde.","urn:catalog:JBRJ:RB:87993","Phyllanthus umbratus Müll.Arg."
"14","2014-07-08T06:48:38.000+0000","JBRJ","RB","RB00088000","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","L.J. Santiago",NA,NA,"172",NA,"P. Occhioni",1945,3,25,"Brazil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara. Matas do ""Pae Richardo"".",NA,NA,"Arbusto, flor branco-esverdeado. Contendo flor masculina e flor feminina","urn:catalog:JBRJ:RB:88000","Phyllanthus umbratus Müll.Arg."
"15","2014-07-08T06:54:11.000+0000","JBRJ","RB","RB00087990","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Grady L Webster","2002-01-01T00:00:00.000+0000",NA,"173",NA,"P. Occhioni",1945,5,8,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca.",NA,NA,"Árvore pequena, com fruto.","urn:catalog:JBRJ:RB:87990","Phyllanthus umbratus Müll.Arg."
"16",NA,"NY","NY","529120","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","J. G. Kuhlmann",NA,NA,NA,NA,"Pessoal do Horto Florestal",1930,4,10,"Brazil","Rio de Janeiro",NA,"Guanabara. Matas dos Obras PÃºblicas",-43.2076685470805,-22.9069598238154,NA,"23a12477-540f-4fa9-a191-442b8cbb61c1","Phyllanthus umbratus Müll.Arg."
"17",NA,"US","Botany","1618040","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,NA,"5230",NA,"Y. Mexia",1930,10,28,"Brazil","Minas Gerais",NA,"Road Vicosa to Barroso, Fazenda de Reserva.",NA,NA,NA,"http://n2t.net/ark:/65665/3591592de-c576-4f38-9b19-23226a2561d7","Phyllanthus umbratus Müll.Arg."
"18",NA,"NY","NY","529121","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","P. C. Standley",NA,NA,"5230",NA,"Y. E. J. Mexia",1930,10,28,"Brazil","Minas Gerais",NA,"Districto Rio Branco. Road ViÃ§osa to Barroso; Fazenda de Reserva",0,0,NA,"31e18738-c062-4a57-a4c9-cc95da76d294","Phyllanthus umbratus Müll.Arg."
"19",NA,"F","Botany",NA,"Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","RRC ID Flag",NA,NA,"5230","5230","Y. MexÃ­a",1930,10,28,"Brazil","Minas Gerais",NA,NA,-44,-18,NA,"9a96797d-c279-4ed8-a70f-b42dc932393e","Phyllanthus umbratus Müll.Arg."
"20",NA,"F","Botany","V0216553F","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"f06373c7-985e-452b-818d-062158bc3317","Phyllanthus umbratus Müll.Arg."
"21",NA,"F","Botany","V0194102F","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"bc6aaaa8-ca9b-42f5-818e-df4b6c0d046a","Phyllanthus umbratus Müll.Arg."
"22",NA,"F","Botany","V0216554F","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"850ee46e-47cb-462e-b484-9a8169231312","Phyllanthus umbratus Müll.Arg."
"23",NA,"G","Geneva Herbarium – General Collection (G)","G-G-310425/1","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,"TYPE",NA,NA,"Riedel, L. (Coll. De Candolle)",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro - In umbrosis prope Rio de Janeiro/Estado do Rio de Janeiro",-42.9125,-22.48222,NA,NA,"Phyllanthus umbratus Müll.Arg."
"24",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","120372","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","Arline Souza",NA,NA,"5888",NA,"H. C. de Lima",NA,NA,NA,"Brazil","Rio de Janeiro","NOVA IGUAÇÚ","Região SE. REBIO, Tinguá, Picada do Macuco, próx. A trilha do Monjolo.",-43.425556,-22.587222,"Ambiente: Mata. Habito: Árvore, 6m. DAP + ou - 12cm.","BRA:CEPLAC:CEPEC:0000120372","Phyllanthus umbratus Müll.Arg."
"25","2015-09-05T07:15:40.000+0000","MNHN","P","P04855251","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855251","Phyllanthus umbratus Müll.Arg."
"26",NA,"NY","NY","273130","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,0,0,NA,"17ebe980-9158-468f-9a46-14bdc51de671","Phyllanthus umbratus Müll.Arg."
"27",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","77403","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","H. C. de Lima",NA,NA,"2578",NA,"H. C. de Lima",NA,NA,NA,"Brazil","Rio de Janeiro","rio de janeiro","Jardim Botanico. Encosta do Horto Florestal.",NA,NA,"Ambiente: Sub-bosque de mata de encosta. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000077403","Phyllanthus umbratus Müll.Arg."
"28",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","133706","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.","C. M. B. Correia",NA,NA,"215",NA,"C. M. Vieira",NA,NA,NA,"Brazil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso. Próximo a represa 2 da CEDAE. Parcela FO9.",-42.933333,-22.533333,"Ambiente: Mata. Habito: Subarbusto","BRA:CEPLAC:CEPEC:0000133706","Phyllanthus umbratus Müll.Arg."
"29",NA,"fcnym.unlp.edu.ar","herb","003208","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,NA,"003208",NA,"P. do H. Florestal",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Andaime pequeno, matto das obras publicas",NA,NA,NA,"urn:catalog:fcnym.unlp.edu.ar:herb:003208","Phyllanthus umbratus Müll.Arg."
"30",NA,"F","Botany",NA,"Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,"TYPE",NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"ed3eff8f-5cb0-4299-9328-bd5bfb67bbf7","Phyllanthus umbratus Müll.Arg."
"31",NA,"B","FMNH-B-Types","5041","Phyllanthus umbratus Müll.Arg.","Phyllanthaceae","Phyllanthus","umbratus","Müll.Arg.",NA,NA,"TYPE","s.n.",NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Phyllanthus umbratus Müll.Arg."
