"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"57",NA,"UFPR","UPCB","42989","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Webster, G.L.","1992-08-23T00:00:00.000+0000",NA,NA,NA,"Hoehne, F.C.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Jardim Botânico",NA,NA,"Árvore nº38 da gleba em estudo..","BRA:UFPR:UPCB:0000042989","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"58","2014-07-07T18:56:23.000+0000","JBRJ","RB","RB00561541","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","I. Cordeiro","2012-07-16T00:00:00.000+0000",NA,NA,NA,"F.C. Hoehne",NA,NA,NA,"Brazil","São Paulo","São Paulo","Jardim Botânico de São Paulo.",NA,NA,"Árvore regular.","urn:catalog:JBRJ:RB:561541","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"59",NA,"F","Botany","V0055864F","Amanoa brasiliensis Baill.","Phyllanthaceae","Gonatogyne","brasiliensis","Baill.",NA,NA,"ISOSYNTYPE","959",NA,"C. Gaudichaud-Beaupré",NA,NA,NA,"Peru",NA,NA,NA,-74.14,-9.1839,NA,"daf37fda-0ad4-4a81-830b-7eacfc81ca40","Amanoa brasiliensis Baill.",NA,NA,NA,NA
"60",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","66118","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","I. Cordeiro",NA,NA,"1384",NA,"I. Cordeiro",NA,NA,NA,"Brazil","São Paulo","SÃO PAULO","Parque do Estado, Instituto de Botânica, trilha da mata junto do Herbario.",NA,NA,"Ambiente: Mata. Habito: Árvore, ca. 6m.","BRA:CEPLAC:CEPEC:0000066118","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"61","2015-09-05T07:09:10.000+0000","MNHN","P","P04779156","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04779156","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"62",NA,"F","Botany","V0194218F","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"1bbf891f-3a35-4170-80d4-c99ea82da607","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"63",NA,"B","FMNH-B-Types","5005","Savia brasiliensis (Baill.) Pax & K.Hoffm.","Phyllanthaceae","Gonatogyne","brasiliensis","(Baill.) Pax & K.Hoffm.",NA,NA,"TYPE","468",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Savia brasiliensis (Baill.) Pax & K.Hoffm.",NA,NA,NA,NA
"64",NA,"F","Botany","V0194217F","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","RRC ID Flag",NA,NA,"1319",1393,"I. Cordeiro",NA,NA,NA,"Brazil","SÃ£o Paulo",NA,NA,-49,-22,NA,"c8de3593-6bb3-409b-bdcb-ddc1e1539fcd","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"65","2012-10-23T00:00:00.000+0000","BR",NA,"BR0000013333386","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.",NA,NA,NA,"S.N.",NA,"Sellow F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013333386","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
"66","2011-01-19T11:28:51.000+0000","K","Herbarium","K000254510","Gonatogyne brasiliensis Müll.Arg.","Phyllanthaceae","Gonatogyne","brasiliensis","Müll.Arg.","Hoffmann, P.",NA,"PARATYPE","s.n.",NA,"Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,""" ad interim negligendum genus [prepime] representatione""","http://specimens.kew.org/herbarium/K000254510","Gonatogyne brasiliensis Müll.Arg.",NA,NA,NA,NA
