"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"22",NA,"Instituto de Botânica, IBT","SP","369997","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","Martins, ER","2009-09-17T00:00:00.000+0000",NA,"1748","Hashimoto, G",1986,4,18,"Brazil","São Paulo","São Paulo","Parque J. Previdência",0,0,"Arbusto de capoeira, de 3m alt.","BRA:IBt:SP:0000369997",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"23",NA,"MBML","MBML-HERBARIO","4081","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","E. R. Martins/03-XI-2011",NA,NA,"868","W. Boone",1985,11,8,"Brazil","Espírito Santo","Santa Teresa","Canaã",-40.601944,-19.906111,"Arbusto 5m, DAP 4cm, com flores alvas, semi-sombra, capoeirão de encosta.","BRA:MBML:MBML-HERBARIO:0000004081",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"24","2017-10-17T14:13:23.000+0000","JBRJ","RB","RB00559430","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","I. Cordeiro","2012-07-16T00:00:00.000+0000",NA,"10403","G.Martinelli; et al.",1984,11,23,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso.",-42.833333,-22.433333,"Arbusto, ciofila, na margem de rio, folhas discolores, flores c/ pedicelos vermelhos, calice e corola vermelho, estames amarelos.","urn:catalog:JBRJ:RB:559430",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"25","2017-10-19T01:37:19.000+0000","JBRJ","RB","RB00088310","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","Erika Ramos Martins",NA,NA,NA,"S.A. Mori; B.M. Boom",1981,5,26,"Brazil","Bahia","Bahia","Municipality of Itanagra, road from Itanagra to Subaúma, 8km W. of Itanagra.",NA,NA,"Slightly disturbed primary forest.","urn:catalog:JBRJ:RB:88310",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"26","2011-02-22T16:57:00.000+0000","MO","MO","2964495","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","Ronald Liesne,r","1993-01-01T00:00:00.000+0000",NA,"Mori 14111","Scott A. Mori|Brian M. Boom",1981,5,26,"Brazil","Bahia",NA,"Municipality of Itanagra, road from Itanagra to Subauma, 8 km W of Itanagra. Slightly disturbed primary forest.",NA,NA,NA,"urn:catalog:MO:Tropicos:2964495","http://www.tropicos.org/Specimen/2964495","Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"27",NA,NA,"Botany","U.1474217","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","Webster GL",NA,NA,NA,"Plowman TC; et al.",1980,4,12,"Brazil","Bahia",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1474217",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"28",NA,"UEFS","HUEFS","1344","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","E.R.Martins","2013-02-01T00:00:00.000+0000",NA,"301","Grupo Pedra do Cavalo",1980,6,NA,"Brazil","Bahia","Cachoeira",NA,-39.083333,-12.533333,NA,"BRA:UEFS:HUEFS:0000001344",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"30","2017-10-19T01:32:54.000+0000","JBRJ","RB","RB00088330","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","Erika Ramos Martins",NA,NA,NA,"S.A. Mori; R.M. king",1979,7,13,"Brazil","Bahia","Maracás","Fazenda dos Pássaros. BA 250 (=BA 554na Carta ao milionésimo), a 24km a E. de Maracás.",NA,NA,"Arvorezinha, 2m de alt.","urn:catalog:JBRJ:RB:88330",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"31",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","17788","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","G. L. Webster",NA,NA,"12176","S. A. Mori",1979,7,13,"Brazil","Bahia","MARACÁS","24Km a E cidade, BA-250 (=BA-554 na carta ao milionesimo). Faz. dos Passaros.",NA,NA,"Ambiente: Mata de Cipo. Habito: Árvore menor que 5m","BRA:CEPLAC:CEPEC:0000017788",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"34","2014-07-08T07:00:26.000+0000","JBRJ","RB","RB00087786","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","Grady L Webster","1999-01-01T00:00:00.000+0000",NA,"15848","Brade",1937,6,21,"Brazil","Rio de Janeiro","Rio de Janeiro","Frade de Macaé.",NA,NA,"Arbusto 1m. fl. purp.","urn:catalog:JBRJ:RB:87786",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"35",NA,NA,"Botany","L.1076240","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.",NA,NA,NA,NA,"Krukoff BA",1933,8,3,"Brazil","Acre",NA,"Basin of Rio Purus",-69,-9.333333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1076240",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"39","2008-05-27T22:02:00.000+0000","MO","MO","3279340","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.",NA,NA,NA,"Krukoff 5256","Boris A. Krukoff",1933,8,3,"Brazil","Acre",NA,"Near mouth of Rio Macauhan (tributary of Rio Yaco). On terra firma.",-69,-9.33333,NA,"urn:catalog:MO:Tropicos:3279340","http://www.tropicos.org/Specimen/3279340","Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"40",NA,"NY","NY","754554","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","J. A. Steyermark","1939-01-01T00:00:00.000+0000",NA,"5256","B. A. Krukoff",1933,8,3,"Brazil","Acre",NA,"Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).",-69,-9.33,NA,"bfe8583a-10d5-4d26-9fcd-98f9851feae1",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"43",NA,"NY","NY","1063800","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","P. Stanley",NA,NA,"5476","Y. E. J. Mexia",1931,1,3,"Brazil","Minas Gerais",NA,"Distrito Rio Branco. Fazenda da Reserva.",0,0,NA,"39165824-babc-45c5-bc8c-ad2deaaa427b",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"44","2013-05-07T06:03:00.000+0000","MO","MO","3279342","Phyllanthus cladotrichus Müll.Arg.","?","Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","Standley",NA,NA,"Mexia 5476","Ynés Mexia",1931,1,3,"Brazil","Minas Gerais",NA,"Districto Rio Branco. Fazenda da Reserva; tall, cut-over woods.",NA,NA,NA,"urn:catalog:MO:Tropicos:3279342","http://www.tropicos.org/Specimen/3279342","Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"45",NA,"NY","NY","273059","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.",NA,NA,NA,NA,"L. Riedel",1824,1,NA,"Brazil","Rio de Janeiro",NA,"Mandiera",0,0,NA,"bf46abde-4fa6-4699-98e6-9a6f1dd41b60",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"46",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","5305","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","M. J. Silva",NA,NA,"449","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","UNA","Fazenda São Rafael.",NA,NA,"Ambiente: Mata. Habito: Arbusto, 4m.","BRA:CEPLAC:CEPEC:0000005305",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"47",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","83248","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","M. J. Silva",NA,NA,"3903","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Distrito de Olivença. Zona da sapucaeira. Faz. São José de Mário Bunchaft), ca. 22Km de Olivença (aprox. 4Km ao Oeste do litoral em linha reta).",NA,NA,"Ambiente: Mata Higrófila (Mata Atlântica). Mata. Solo argilo-silicoso. Habito: Arbusto, 2,5m.","BRA:CEPLAC:CEPEC:0000083248",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"48","2008-11-10T15:41:44.000+0000","K","Herbarium","K000573104","Phyllanthus cladotrichus Müll.Arg.","aff.","Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.",NA,NA,NA,"s.n","Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Ex herbario horti Petropolitani  Recd 11/73","http://specimens.kew.org/herbarium/K000573104",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"49",NA,"G","Geneva Herbarium – General Collection (G)","G-G-309847/1","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.",NA,NA,"ISOTYPE",NA,"Riedel, L. (Coll. De Candolle)",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro - In sylvis ad Mandioca/Estado do Rio de Janeiro",-42.9125,-22.48222,NA,NA,NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"50",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65815","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","L. A. M. Silva",NA,NA,"3126","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Faz. Attalea. Zona do Choro. Castelo Novo. 13Km a E do povoado de Mamoan.",NA,NA,"Ambiente: Mata Atlantica. Solo argiloso. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000065815",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"51",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","20406","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","M. J. Silva",NA,NA,"10071","T. Plowman",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Rod. BA-654. Km 6 ao oeste de Itacaré. Na margem da mata ao longo da Rod.",-39.033333,-14.3,"Ambiente: Mata. Habito: Arvoreta, 3-4m.","BRA:CEPLAC:CEPEC:0000020406",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"54",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","26580","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","R. Liesner",NA,NA,"14111","S. A. Mori",NA,NA,NA,"Brazil","Bahia","itanagra","8Km a W Rod. Itanagra/Subauma.",NA,NA,"Ambiente: Mata primaria disturbada. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000026580",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"58",NA,"B","FMNH-B-Types","5022","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.",NA,NA,"TYPE","s.n.","L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
"59",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","8813","Phyllanthus cladotrichus Müll.Arg.",NA,"Phyllanthaceae","Phyllanthus","cladotrichus","Müll.Arg.","M. J. Silva",NA,NA,"2312","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","UBAITABA","Kmm 8 da BR-101 ao Norte.",NA,NA,"Ambiente: Mata. Habito: Arbusto, 2m.","BRA:CEPLAC:CEPEC:0000008813",NA,"Phyllanthus cladotrichus Müll.Arg.",NA,NA,NA
