"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"20",NA,"UEFS","HUEFS","46481","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"1954","Giulietti, A.M.",2000,3,25,"Brazil","Bahia","Mucugê","Centro do Projeto de Sempre-Viva. Trilha para Tiburtino, próx. aos rios Piabinha e Cumbuca.",-41.341389,-12.993333,NA,"BRA:UEFS:HUEFS:0000046481","Vantanea morii Cuatrec."
"21",NA,"UEFS","HUEFS","46485","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"1958","Giulietti, A.M.",2000,3,25,"Brazil","Bahia","Mucugê","Centro do Projeto de Sempre-Viva. Trilha para Tiburtino, próx. aos rios Piabinha e Cumbuca.",-41.341389,-12.993333,NA,"BRA:UEFS:HUEFS:0000046485","Vantanea morii Cuatrec."
"22",NA,"UEFS","HUEFS","35737","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2011-09-01T00:00:00.000+0000",NA,"63","Miranda, E.B.",1999,2,5,"Brazil","Bahia","Andaraí","Próximo de Igatu.",-41.3125,-12.897778,"Mata com afloramento.","BRA:UEFS:HUEFS:0000035737","Vantanea morii Cuatrec."
"23",NA,"UEFS","HUEFS","43019","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2011-09-01T00:00:00.000+0000",NA,"5576","Queiroz, L.P.de",1999,12,16,"Brazil","Bahia","Mucugê","Área na encosta entre a margem do rio e a sede do ""Projeto Sempre-Viva"".",-41.341389,-12.991667,"Campo rupestre.","BRA:UEFS:HUEFS:0000043019","Vantanea morii Cuatrec."
"24","2018-08-09T14:37:44.000+0000","JBRJ","RB","RB00662539","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","G.T. Prance",NA,NA,"707","L.K. Kollmann; E. Bausen & W. Pizziolo",1998,10,7,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio. Terreno do Bosa.",NA,NA,"Arvoreto 7 m. DAP 10 cm. Fuste 5 m. Frutos verdes","urn:catalog:JBRJ:RB:662539","Vantanea morii Cuatrec."
"25","2017-10-17T10:42:57.000+0000","JBRJ","RB","RB00123937","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","L.C. GIORDANO","1998-06-30T00:00:00.000+0000",NA,"UMS 060","H.P. BAUTISTA; S.L. SILVA, L. PARAGUASSU ET AL.",1997,1,3,"Brazil","Bahia","Mucugê","UNIDADE DE MANEJO SUSTENTÁVEL, ÁREA EM TORNO DA TOCA DO ADMINISTRADOR DA UNIDADE, PRÓXIMO À CONFLUÊNCIA DO RIO MUCUGÊ COM O RIO COMBUCA.",-41.353889,-12.994722,"ARBUSTO COM CA. DE 80CM DE ALTURA, BASTANTE RAMIFICADO, FORMANDO TOUCEIRA SOBRE UMA ELEVAÇÃO ROCHOSA. CAULE CASTANHO-CLARO. FOLHAS CARTÁCEAS, ERETAS, GLABRAS, DISCOLORES, FACE ADAXIAL VERDE-ESCURO E FACE ABAXIAL VERDE-CLARO. BOTÕES FLORAIS DIMINUTOS, VERDES. FRUTO AMARELADO, TORNANDO-SE CASTANHO-ESCURO À MEDIDA QUE AMADURECE. OCASIONAL.","urn:catalog:JBRJ:RB:123937","Vantanea morii Cuatrec."
"26",NA,"UEFS","HUEFS","28282","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H.Liuth","2012-01-01T00:00:00.000+0000",NA,"PCD5604","Saar, E.",1997,2,14,"Brazil","Bahia","Andaraí","Caminho para antiga estrada para Xique-Xique do Igatu.",-41.306944,-12.870833,NA,"BRA:UEFS:HUEFS:0000028282","Vantanea morii Cuatrec."
"27",NA,"Universidade Federal da Bahia (UFBA)","ALCB","37846","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","Giordano, LC","1998-01-01T00:00:00.000+0000",NA,"PCDs/n","Saar, E; Guedes, ML; Stannard, B; Passos Júnior, LA; Harley, RM",1997,2,14,"Brazil","Bahia","Andaraí","Chapada Diamantina, Caminho para a antiga estrada de Xique-xique do Igatu",-41.306667,-12.870833,"ca. 2 m de altura. Folhas coriáceas, discolores. Inflorescência com botões esverdeados, flores cremes. Frutos imaturos verdes. Ocasional.","BRA:UFBA:ALCB:0000037846","Vantanea morii Cuatrec."
"28","2017-10-19T00:35:30.000+0000","JBRJ","RB","RB00579733","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","Liuth, H",NA,NA,"260","L. Figueirêdo; E. Freire",1995,11,19,"Brazil","Pernambuco","Buíque",NA,-37.154167,-80.625,"Árvore com cerca de 10m de altura; Inflorescência ferrugínea","urn:catalog:JBRJ:RB:579733","Vantanea morii Cuatrec."
"29",NA,"NY","NY","631999","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","G. T. Prance","2018-01-01T00:00:00.000+0000",NA,"1760","W. Ganev",1993,1,2,"Brazil","Bahia",NA,"Próximo ao caminho Engenho-Marques",-41.82,-13.33,NA,"dd89a8de-7581-4c0a-8299-cbae94ffe4eb","Vantanea morii Cuatrec."
"30","2017-11-19T09:17:17.000+0000","JBRJ","RB","RB00662550","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","Liuth, H",NA,NA,NA,"R. Mello Silva",1986,7,24,"Brazil","Minas Gerais","Grão Mogol","Vale  do  Rio  das  Mortes  a  oeste  da  cidade.",NA,NA,"Arbusto de 2,5 m alt, no carrascal. Frutos amarelos.","urn:catalog:JBRJ:RB:662550","Vantanea morii Cuatrec."
"31","2017-10-19T05:50:06.000+0000","JBRJ","RB","RB00662549","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","Liuth, H",NA,NA,NA,"D.C. Zappi; et.al",1986,7,24,"Brazil","Minas Gerais","Grão Mogol","Vale do Rio das Mortes, a oeste da cidade.",NA,NA,"Arvoreta de 5 m alt, casca lisa. Frutos verdes.","urn:catalog:JBRJ:RB:662549","Vantanea morii Cuatrec."
"32","2014-07-22T07:21:13.000+0000","JBRJ","RB","RB00123914","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","L.C. GIORDANO","1996-09-09T00:00:00.000+0000",NA,"396","J.D.C. AROUCK FERREIRA; ET AL",1986,9,1,"Brazil","Bahia","Igatu","ESTRADA QUE LEVA À IGATU, VINDO DE ANDARAÍ.",NA,NA,"ÁRVORE COM 2M DE ALTURA, FANERÓFITA. FRUTO REDONDO, VERDE. FREQUÊNCIA MEDIANA.","urn:catalog:JBRJ:RB:123914","Vantanea morii Cuatrec."
"33","2015-10-27T12:02:52.000+0000","JBRJ","RB","RB00123906","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","L.C. GIORDANO",NA,NA,"402","J.D.C. AROUCK FERREIRA; ET AL",1986,11,26,"Brazil","Bahia","Mucugê","FAZ. CARAÍBA.",-41.383333,-12,"ÁRVORE COM 6M DE ALTURA, FANERÓFITA. FLOR BRANCA. PLANTA NO COMEÇO DA FRUTIFICAÇÃO. FREQUÊNCIA DENSA.","urn:catalog:JBRJ:RB:123906","Vantanea morii Cuatrec."
"34","2017-10-17T11:30:07.000+0000","JBRJ","RB","RB00123921","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","L.C. GIORDANO","1996-12-18T00:00:00.000+0000",NA,NA,"L.A. MATTOS SILVA; ELTON M.C. LEME ET AL.",1983,1,12,"Brazil","Bahia","Andaraí","ROD. ANDARAÍ/MUCUGÊ (BA 142). ANTIGO RAMAL P/ MUCUGÊ, COM ENTRADA NO KM 7. COLETA EFETUADA ENTRE OS KM 2 E 8 DESTE DESVIO. AFLORAMENTO DE ROCHAS.",NA,NA,"ARVOREZINHA, 3M DE ALTURA. FLORES EM BOTÕES VERDES.","urn:catalog:JBRJ:RB:123921","Vantanea morii Cuatrec."
"35",NA,"US","Botany","2908316","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.",NA,NA,"HOLOTYPE","13181","S. A. Mori & F. Benton",1979,12,23,"Brazil","Bahia",NA,"Velha estrada between Andarai and Mucuge via Igatu, 2 km S of Igatu, campo rupestre.",NA,NA,NA,"http://n2t.net/ark:/65665/3bd66c764-4bd9-45ba-bf23-bbf2bdb860bf","Vantanea morii Cuatrec."
"36",NA,"NY","NY","76863","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","J. Cuatrecasas","1990-01-01T00:00:00.000+0000","ISOTYPE","13181","S. A. Mori",1979,12,23,"Brazil","Bahia",NA,"Velha estrada entre Andarai e MucugÃª via Igatu, a 2 km ao S de Igatu.",-41.33,-12.8,NA,"76c517dd-d8b9-4383-bf6b-5841347b7853","Vantanea morii Cuatrec."
"37","2016-10-10T15:32:27.000+0000","JBRJ","RB","RB01184842","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","L. Rossi","1997-01-01T00:00:00.000+0000",NA,"5410","G. Martinelli; et al.",1978,10,30,"Brazil","Bahia","Andaraí","Serra de Andaraí-Capa Bode, estrada para Micugê.",NA,NA,NA,"urn:catalog:JBRJ:RB:1184842","Vantanea morii Cuatrec."
"38",NA,NA,"Botany","U.1412487","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.",NA,NA,NA,NA,"Harley RM; Mayo SJ; Storr RM; Santos TS dos; Pinheiro RS",1977,2,14,"Brazil",NA,NA,"Estado da Bahia. Serra do Sincorá. South of Andaraí, along road to Mucugé near small town of Xique-Xique.",-41.316667,-12.9,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1412487","Vantanea morii Cuatrec."
"39",NA,"IPA","IPA","32959","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","Giordano, L.C.","2003-12-17T00:00:00.000+0000",NA,"18683","Harley, R.M.",1977,2,14,"Brazil","Bahia",NA,"Serra do Sincorá, South of Andaraí, along road to Mucugê near small town of Xique-Xique.",-41.316667,-12.9,"Shrub with spreading branches drooping over other vegetation, to 1,5m high. Leaves coriaceous, dark green glossy above, paler beneath. Sepals greenish-yellow. Petals white. Fruit spherical, orange.","BRA:IPA:IPA:0000032959","Vantanea morii Cuatrec."
"40",NA,NA,"Botany","U.1412486","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.",NA,NA,NA,NA,"Harley RM; Mayo SJ; Storr RM; Santos TS dos; Pinheiro RS",1977,2,12,"Brazil",NA,NA,"Estado da Bahia. Serra do Sincorá. 5 km south of Anderái on road to Mucugé, by bridge over the Paraguacé.",-41.316667,-12.833333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1412486","Vantanea morii Cuatrec."
"41",NA,"IPA","IPA","32960","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","Giordano, L.C.","2003-12-17T00:00:00.000+0000",NA,"18577","Harley, R.M.",1977,2,12,"Brazil","Bahia",NA,"Serra do Sincorá, 5 km South of Andaraí on road to Mucugê, by bridge over the Rio Paraguaçu.",-41.316667,-12.833333,"Shrub to ca. 3m with straight willowy stems resting on surrounding vegetation. Leaves coriaceous, rather rigid, dark glossy green above, paler beneath.","BRA:IPA:IPA:0000032960","Vantanea morii Cuatrec."
"42","2014-07-22T07:21:24.000+0000","JBRJ","RB","RB00123944","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","L.C. GIORDANO","2003-12-17T00:00:00.000+0000",NA,"71-6558","ANDRADE-LIMA",1971,10,8,"Brazil","Pernambuco","Buíque","ESTRADA PARA CATIMBAU.",NA,NA,"ARBUSTO 1,50M. BOTÕES ESBRANQUICADOS.","urn:catalog:JBRJ:RB:123944","Vantanea morii Cuatrec."
"43",NA,"IPA","IPA","25881","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","Giordano, L.C.","2003-12-17T00:00:00.000+0000",NA,"71-6558","Andrade-Lima",1971,10,8,"Brazil","Pernambuco","Buíque","estrada para o Catimbau.",0,0,"Arbusto 1,5m. Botões esbranquiçados.","BRA:IPA:IPA:0000025881","Vantanea morii Cuatrec."
"44",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","18454","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","J. Cuatrecasas",NA,NA,"13181","S. A. Mori",NA,NA,NA,"Brazil","Bahia","ANDARAÍ","Velha estrada entre Andaraí e Mucugê via Igatu,a 2Km ao S de Igatú.",NA,NA,"Ambiente: Campo rupestre. Habito: Arbusto escandente","BRA:CEPLAC:CEPEC:0000018454","Vantanea morii Cuatrec."
"45",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","21250","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H. Liuth",NA,NA,"18577","R. M. Harley",NA,NA,NA,"Brazil","Bahia","ANDARAÍ","5Km ao S de Andaraí Rod. para Mucugê próx. À ponte sobre o Rio Paraguaçú.",-41.316667,-12.833333,"Ambiente: Campo rupestre. Solo rochoso. Habito: Arbusto, ca. 3m.","BRA:CEPLAC:CEPEC:0000021250","Vantanea morii Cuatrec."
"46",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","20909","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H. Liuth",NA,NA,"18683","R. M. Harley",NA,NA,NA,"Brazil","Bahia","ANDARAÍ","Ao S Andarai, ao longo da Rod. para Mucugê, prox. À Xique-Xique.",-41.316667,-12.9,"Ambiente: Area disturbada na beira da estr. Habito: Arbusto,1,5m.","BRA:CEPLAC:CEPEC:0000020909","Vantanea morii Cuatrec."
"47",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","30915","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","J. Cuatrecasas",NA,"PARATYPE","1613","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","ANDARAÍ","Rod. Andaraí/Mucugê (BA-142). Antigo ramal para Mucugê com entrada no Km 7, entre Kms. 2-8 deste desvio.",NA,NA,"Ambiente: Campo Rupestre. Afloramento de rochas. Habito: Arvorezinha,3m.","BRA:CEPLAC:CEPEC:0000030915","Vantanea morii Cuatrec."
"48",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","79669","Vantanea morii Cuatrec.","Humiriaceae","Vantanea","morii","Cuatrec.","H. Luith",NA,NA,NA,"E. Saar",NA,NA,NA,"Brazil","Bahia","ANDARAÍ","Caminho para antiga estrada Xique-Xique do Igatú.",-41.306944,-12.870833,"Ambiente: Caatinga. Habito: Arbusto, ca. 2m.","BRA:CEPLAC:CEPEC:0000079669","Vantanea morii Cuatrec."
