"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"14","2016-07-08T15:32:29.000+0000","JBRJ","RB","RB00327846","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","A.P.Duarte","1961-02-02T00:00:00.000+0000",NA,"5348","A.P.Duarte; G.Hatschbach",1960,8,5,"Brazil","Paraná","Paraná","Serra de São Luiz. Próx. de Curitiba.",NA,NA,"Planta de formaçãod e arenito. Pequena árvore de 2-3 m.","urn:catalog:JBRJ:RB:327846",NA,"Prunus ulei Koehne"
"15",NA,"UFPR","UPCB","3181","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Duarte, A.P.","1961-01-01T00:00:00.000+0000",NA,"104","Lange, R.B.",1960,8,30,"Brazil","Paraná","Curitiba","Barigüi",NA,NA,"até 4m. Beira de estrada e interior da mata..","BRA:UFPR:UPCB:0000003181",NA,"Prunus ulei Koehne"
"16",NA,"UnB","UB","166372","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Duarte, AP","1961-02-02T00:00:00.000+0000",NA,"5348","Duarte, AP",1960,8,5,"Brazil","Paraná",NA,"Serra de São Luiz, próximo de Curitiba",0,0,"Árvore 2-3m.","BRA:UnB:UB:0000166372",NA,"Prunus ulei Koehne"
"17",NA,"NY","NY","656541","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","C. L. Li","1983-09-01T00:00:00.000+0000",NA,"5348","E. P. Duarte",1960,8,5,"Brazil","ParanÃ¡",NA,"Serra de Sao Luiz, prox. de Curitiba",0,0,NA,"c3997e93-1044-4249-a705-a7baf5384c01",NA,"Prunus ulei Koehne"
"18",NA,NA,"Botany","L.1903793","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne",NA,NA,NA,NA,"Hatschbach GG",1960,9,7,"Brazil",NA,NA,"Est. Parana, Mun. Arapoti, Fda. das Almas.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1903793",NA,"Prunus ulei Koehne"
"19",NA,"NY","NY","656538","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","C. L. Li","1983-09-01T00:00:00.000+0000",NA,"3965","R. Reitz",1956,10,25,"Brazil","Santa Catarina",NA,"Piloes, PalhoÃ§a",-48.694057,-27.77489,NA,"3776ea8a-e4a8-4f56-aa46-bcde297a29c9",NA,"Prunus ulei Koehne"
"20","2014-07-08T02:01:23.000+0000","JBRJ","RB","RB00327871","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","G.M.B.",NA,NA,"12836","J.E.Montes",1952,9,5,"Paraguay",NA,"Paraguai","Del Guaira - Iturbe.",NA,NA,NA,"urn:catalog:JBRJ:RB:327871",NA,"Prunus ulei Koehne"
"21","2014-07-08T02:01:22.000+0000","JBRJ","RB","RB00327857","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne",NA,NA,NA,NA,"G.Hatschbach",1950,9,7,"Brazil","Paraná","Paraná","Arapeti. Fda. das Almas.",NA,NA,"Arbusto.","urn:catalog:JBRJ:RB:327857",NA,"Prunus ulei Koehne"
"22",NA,"IAP","PACA-AGP","36398","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Emrich-Rambo","1954-09-12T00:00:00.000+0000",NA,NA,"Rambo, B.",1948,2,NA,"Brazil","Rs","São Francisco de Paula","Cambará",NA,NA,"Habitat: In silvula nebulari Fenofase: estéril","BRA:IAP:PACA-AGP:0000036398",NA,"Prunus ulei Koehne"
"23",NA,"IAP","PACA-AGP","55331","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Emrich-Rambo","1955-04-09T00:00:00.000+0000",NA,"2516","Reitz, R.",1948,12,18,"Brazil","Sc","Bom Retiro","Campos dos Padres",NA,NA,"HBR 4908&nf;Altura 4m. Habitat: In silvula Fenofase: fruto submaturo","BRA:IAP:PACA-AGP:0000055331",NA,"Prunus ulei Koehne"
"24","2017-10-15T16:21:39.000+0000","JBRJ","RB","RB00327862","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","P.B.Rambo",NA,NA,NA,"G.Hatschbach",1947,7,1,"Brazil","Paraná","Paranaguá","Matinhos.",NA,NA,"Arbusto halofilo 2 m, flor alvacente.","urn:catalog:JBRJ:RB:327862",NA,"Prunus ulei Koehne"
"25",NA,"IAP","PACA-AGP","36820","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Emrich-Rambo","1954-09-12T00:00:00.000+0000",NA,"744","Hatschbach, G.",1947,7,1,"Brazil","Pr","Paranaguá","Matinhos",NA,NA,"Habitat: In silvula prope litus Fenofase: flor","BRA:IAP:PACA-AGP:0000036820",NA,"Prunus ulei Koehne"
"26",NA,"IAP","PACA-AGP","34402","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Emrich-Rambo","1954-09-12T00:00:00.000+0000",NA,"361","Hatschbach, G.",1946,9,7,"Brazil","Pr","Piraquara","Florestal",NA,NA,"Habitat: In silvula Fenofase: flor","BRA:IAP:PACA-AGP:0000034402",NA,"Prunus ulei Koehne"
"27",NA,"NY","NY","656539","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","C. L. Li","1983-09-01T00:00:00.000+0000",NA,NA,"R. Hertel",1945,2,NA,"Brazil","ParanÃ¡",NA,"CaiobÃ¡",-48.5433480995369,-25.821390660016,NA,"6b72222a-e033-4b1e-974b-3575a483c3af",NA,"Prunus ulei Koehne"
"28",NA,"IAP","PACA-AGP","32058","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Emrich-Rambo","1954-09-12T00:00:00.000+0000",NA,"1160","Reitz, R.",1945,8,10,"Brazil","Sc","Araranguá","Sombrio",NA,NA,"Habitat: In silvula Fenofase: flor","BRA:IAP:PACA-AGP:0000032058",NA,"Prunus ulei Koehne"
"29",NA,"IAP","PACA-AGP","32055","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Emrich-Rambo","1954-09-12T00:00:00.000+0000",NA,"1156","Reitz, R.",1945,8,10,"Brazil","Sc","Araranguá","Sombrio",NA,NA,"Habitat: In silvula Fenofase: flor","BRA:IAP:PACA-AGP:0000032055",NA,"Prunus ulei Koehne"
"30",NA,"IAP","PACA-AGP","8650","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Emrich-Rambo","1954-09-12T00:00:00.000+0000",NA,NA,"Rambo, B.",1942,1,14,"Brazil","Rs","Bom Jesus","Serra da Rocinha",NA,NA,"Habitat: In silvula nebulari Fenofase: fruto","BRA:IAP:PACA-AGP:0000008650",NA,"Prunus ulei Koehne"
"31",NA,"IAP","PACA-AGP","8673","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Emrich-Rambo","1954-09-12T00:00:00.000+0000",NA,NA,"Rambo, B.",1942,1,14,"Brazil","Rs","Bom Jesus","Serra da Rocinha",NA,NA,"Habitat: In silvula nebulari Fenofase: estéril","BRA:IAP:PACA-AGP:0000008673",NA,"Prunus ulei Koehne"
"32",NA,"F","Botany",NA,"Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne",NA,NA,"TYPE","1687","E. H. G. Ule",1890,9,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"5dbc9871-05a7-4811-aaf9-cc603fe65a5d",NA,"Prunus ulei Koehne"
"33",NA,"HBG","HBGSpermatophyta - Herbarium Hamburgense","HBG511060","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Koehne, G.","1914-07-20T00:00:00.000+0000","ISOTYPE",NA,"Ule, E.",1890,9,NA,"Brazil",NA,NA,"Estado de St. Catharina, Strauch im Campo bei Laguna",NA,NA,NA,NA,NA,"Prunus ulei Koehne"
"34","2014-07-08T02:01:23.000+0000","JBRJ","RB","RB00327866","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","A.P.Duarte","1949-07-14T00:00:00.000+0000",NA,NA,"Capanema",1879,9,1,"Brazil","Santa Catarina","Joinville","Estrada de Santa Catharina.",NA,NA,NA,"urn:catalog:JBRJ:RB:327866",NA,"Prunus ulei Koehne"
"35",NA,"MBM","MBM","48707","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Pereira, E",NA,NA,"7257","Hatschbach, G",NA,NA,NA,"Brazil","Paraná","Arapoti","Fazenda das Almas",0,0,NA,"BRA:MBM:MBM:0000048707",NA,"Prunus ulei Koehne"
"36",NA,"MBM","MBM","259656","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne",NA,NA,NA,"104","Lange, R",NA,NA,NA,"Brazil","Paraná","Curitiba","Barigui",0,0,NA,"BRA:MBM:MBM:0000259656",NA,"Prunus ulei Koehne"
"37","2010-08-17T17:41:00.000+0000","MO","MO","3156329","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Jorge A. Pérez-Zabala (DAV)","2010-01-01T00:00:00.000+0000",NA,"Ule 1687","Ernst Ule",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:3156329","http://www.tropicos.org/Specimen/3156329","Prunus ulei Koehne"
"38",NA,"HBR","HERB","153042","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","-",NA,NA,NA,"Reitz, P. R.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Sombrio, no campo, ao leste da lagoa",NA,NA,NA,NA,NA,"Prunus ulei Koehne"
"39",NA,"NY","NY","656540","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","C. L. Li","1983-09-01T00:00:00.000+0000",NA,"304","L. Riedel",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serra Lenheiro et Carassa",0,0,NA,"c76e5010-93c9-4d58-ad49-0c05869807aa",NA,"Prunus ulei Koehne"
"40",NA,"B","FMNH-B-Types","3325","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne",NA,NA,"TYPE","1687","E. H. G. Ule",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Prunus ulei Koehne"
"41",NA,"HBG","Ule_nummeriert","1713","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne",NA,NA,NA,NA,"Ule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prunus ulei Koehne"
"42",NA,"MBM","MBM","48703","Prunus ulei Koehne","Rosaceae","Prunus","ulei","Koehne","Rambo, B",NA,NA,"361","Hatschbach, G",NA,NA,NA,"Brazil","Paraná","Piraquara","Florestal",0,0,NA,"BRA:MBM:MBM:0000048703",NA,"Prunus ulei Koehne"
