"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"72",NA,"UNICAMP","UEC","163691","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, A.P.B.","2014-07-01T00:00:00.000+0000",NA,"1297",NA,"Ferreira, M.C.; Macedo, G.E.L.",2004,1,22,"Brazil","Bahia","Mata de São João","Estrada para Diogo, próximo a Linha verde.",-37.952778,-11.456667,"Árvore ca. 7,5 m alt. Folhas coriáceas, glabras, discolores. Flores brancas com estames amarelos. Exudato leitoso abundante.; Restinga.","BRA:UNICAMP:UEC:0000163691",NA,"Kielmeyera neglecta Saddi",NA,NA
"73",NA,"Universidade Federal da Bahia (UFBA)","ALCB","83659","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-11-11T00:00:00.000+0000",NA,"8206",NA,"Lyra-Lemos, RP; Rodrigues, MN",2004,2,28,"Brazil","Alagoas","Marechal Deodoro",NA,0,0,"ca. 16 m alt. Látex amarelo. Flores com pétalas brancas, botões verdes, estames amarelos. Frutos marrom.","BRA:UFBA:ALCB:0000083659",NA,"Kielmeyera neglecta Saddi",NA,NA
"75","2014-07-07T18:02:11.000+0000","JBRJ","RB","RB00536611","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B. Santos","2014-05-16T00:00:00.000+0000",NA,"641",NA,"T. Jost; T. Ribeiro & N. Bezerra",2004,4,19,"Brazil","Bahia","Jandaíra","Estrada que liga Costa Azul à empresa Lusomar (viveiro de camarões).",-37.483611,-11.666389,"Árvore, 4m de altura; folhas levemente discolores, cartáceas; caule com líquido amarelado viscoso; flores brancas, estames amarelos e cálice verde-claro; frutos marrons.","urn:catalog:JBRJ:RB:536611",NA,"Kielmeyera neglecta Saddi",NA,NA
"76",NA,"UEFS","HUEFS","84664","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-04-01T00:00:00.000+0000",NA,"256",NA,"Carvalho-Sobrinho, J.G.de",2004,7,25,"Brazil","Bahia","Salvador","Estrada CIA",-38.373611,-12.860833,"Mata Higrófila. Solo arenoso.","BRA:UEFS:HUEFS:0000084664",NA,"Kielmeyera neglecta Saddi",NA,NA
"77",NA,"Universidade Federal da Bahia (UFBA)","ALCB","50221","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2013-10-01T00:00:00.000+0000",NA,"7765",NA,"Guedes, ML; Santana, DL; Loureiro, DM; Carvalho, G",2001,3,25,"Brazil","Bahia","São Sebastião do Passé","Recôncavo, Fazenda Panema, caminho para assentamento. Área de reserva",-38.383333,-12.533333,"8,0 m, látex amarelo. Folhas cartáceas, discolores. Material estéril.; estádio médio de regeneração. Substrato areno-argiloso.","BRA:UFBA:ALCB:0000050221",NA,"Kielmeyera neglecta Saddi",NA,NA
"78",NA,"Universidade Federal da Bahia (UFBA)","ALCB","51881","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-04-08T00:00:00.000+0000",NA,"s/n",NA,"Fonseca, MR; Silva, MCR",2001,3,28,"Brazil","Bahia","Entre Rios","Litoral Norte, Massarandupió, a 20 km de Porto de Sauípe.",-37.89,-12.329167,"2,0 m. Folhas coriáceas, discolores. Botões alvos. Fruto imaturo, verde.","BRA:UFBA:ALCB:0000051881",NA,"Kielmeyera neglecta Saddi",NA,NA
"79",NA,"UESC","UESC","5929","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,NA,NA,"Santos, T.S.dos",2001,5,11,"Brazil","Bahia","Valença",NA,NA,NA,"Vegetação de Restinga. Mata de grande porte.; Árvore.; Estéril.","BRA:UESC:UESC:0000005929",NA,"Kielmeyera neglecta Saddi",NA,NA
"80",NA,"Universidade Federal da Bahia (UFBA)","ALCB","55233","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"s/n",NA,"Ribeiro, E",2000,2,11,"Brazil","Bahia","Valença","Litoral Sul, Morro de São Paulo",-39.066667,-13.366667,"folhas cartáceas.","BRA:UFBA:ALCB:0000055233",NA,"Kielmeyera neglecta Saddi",NA,NA
"81",NA,"UEFS","HUEFS","51133","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-04-01T00:00:00.000+0000",NA,"263",NA,"Nascimento, A.",2000,5,9,"Brazil","Bahia","Esplanada","Fazenda Chapada, caminho para Sítio do Conde.",-37.851389,-11.759167,"Mata.","BRA:UEFS:HUEFS:0000051133",NA,"Kielmeyera neglecta Saddi",NA,NA
"82",NA,"Cenargen","CEN","45662","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A. P. B. Santos",NA,NA,"263",NA,"A. Nascimento - ALCB",2000,5,9,"Brazil","Ba","ESPLANADA","Caminho para Sítio do Conde.",-37.851388,-11.759166,"Látex laranja. Folhas coriáceas, discolores. Flores com cálice verde, pétalas alvas, carnosas; filetes alvos, estames esverdeados. Fruto cápsula marrom. Doação do Projeto Flora da Bahia. Herbário Alex","BRA:Cenargen:CEN:0000045662",NA,"Kielmeyera neglecta Saddi",NA,NA
"83",NA,"Universidade Federal da Bahia (UFBA)","ALCB","041340","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2013-10-01T00:00:00.000+0000",NA,"s/n",NA,"Guedes, ML; Lima, J; Roquilini, NSS",1999,4,6,"Brazil","Bahia","Vera Cruz","Região Metropolitana Salvador, Jaguaribe, Fazenda OLDESA - àleo de DendÆ S.A",-38.683333,-12.883333,"10,0 m, látex amarelado. Folhas coriáceas, discolores. Flores alvas. Frequente.; em estádio avançado de regeneração.","BRA:UFBA:ALCB:0000041340",NA,"Kielmeyera neglecta Saddi",NA,NA
"84",NA,"Universidade Federal da Bahia (UFBA)","ALCB","041403","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-04-08T00:00:00.000+0000",NA,"6353",NA,"Guedes, ML; Silva, LB da; Alves, L. de J.",1999,6,2,"Brazil","Bahia","Cairu","Baixo Sul",0,0,"Ca. 5 m de altura. Látex amarelado. Folhas discolores. Frutos imaturos marrons.","BRA:UFBA:ALCB:0000041403",NA,"Kielmeyera neglecta Saddi",NA,NA
"85",NA,"Universidade Federal da Bahia (UFBA)","ALCB","83745","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-11-11T00:00:00.000+0000",NA,"4213",NA,"Lyra-Lemos, RP; Bayama, IA; Rocha, S; Palmeira, S",1999,8,10,"Brazil","Alagoas","Marechal Deodoro","Campo Grande",-35.845833,-9.760556,"Flores ausentes, frutos maduros. Ca. de 7m alt.; látex amarelo; frutos ferrugíneos; frequente na área.; Vegetação sobre cordões arenosos.","BRA:UFBA:ALCB:0000083745",NA,"Kielmeyera neglecta Saddi",NA,NA
"86",NA,"UEFS","HUEFS","34020","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-04-01T00:00:00.000+0000",NA,"56",NA,"Lima, L.C.L.",1998,1,27,"Brazil","Bahia","Alagoinhas","UNEB/""Campus"" II.",NA,NA,"Cerrado.","BRA:UEFS:HUEFS:0000034020",NA,"Kielmeyera neglecta Saddi",NA,NA
"87",NA,"Universidade Federal da Bahia (UFBA)","ALCB","037086","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-11-11T00:00:00.000+0000",NA,"PC0056",NA,"Lima, LCL; Bispo, SJL; Jesus, NG de",1998,1,27,"Brazil","Bahia","Alagoinhas","Litoral Norte, UNEB/Campus II",-38.416667,-12.133333,"7,80 m x 0,25 m. Folhas simples, alternas, glabras, discolores, faces adaxial verde-escura, abaxial verde-clara. Inflorescência vistosa, botões brancos, flores hermafroditas, sépalas livres, pétalas brancas, livres; estames numerosos,","BRA:UFBA:ALCB:0000037086",NA,"Kielmeyera neglecta Saddi",NA,NA
"88",NA,"Universidade Federal da Bahia (UFBA)","ALCB","045583","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2013-10-01T00:00:00.000+0000",NA,"6843",NA,"Guedes, ML; Orge, MDR; Jesus, NG de",1998,2,10,"Brazil","Bahia","Mata de São João","Litoral Norte, Massarandupió",-38.283333,-12.516667,"de ca. de 5 m de altura, látex amarelado. Folhas coriáceas, discolores. Botões branco-esverdeados. Flores com pétalas alvas, base avermelhadas.; arbustiva-arbória. Solo arenoso.","BRA:UFBA:ALCB:0000045583",NA,"Kielmeyera neglecta Saddi",NA,NA
"89",NA,"UEFS","HUEFS","42911","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-04-01T00:00:00.000+0000",NA,"81",NA,"Jesus, N.G.",1997,2,23,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.",NA,NA,NA,"BRA:UEFS:HUEFS:0000042911",NA,"Kielmeyera neglecta Saddi",NA,NA
"90",NA,"UNICAMP","UEC","118781","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, A.P.B.","2014-07-01T00:00:00.000+0000",NA,"2115",NA,"França, F.; Melo, E.; Sobral, M.",1997,2,9,"Brazil","Bahia","Entre Rios","Subaúma, Estrada entre Linha Verde e Subaúma.",-37.786111,-12.229444,"flor, Árvore ca. 3m. Folha coriácea, discolor. Flores com pétalas brancas, anteras amarelas, ovário amarelo-esbranquiçado, estigma amarelo.","BRA:UNICAMP:UEC:0000118781",NA,"Kielmeyera neglecta Saddi",NA,NA
"91",NA,"Universidade Federal da Bahia (UFBA)","ALCB","48093","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-04-08T00:00:00.000+0000",NA,"PL0081",NA,"Jesus, NG de",1997,2,23,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade",-38.083333,-11.933333,NA,"BRA:UFBA:ALCB:0000048093",NA,"Kielmeyera neglecta Saddi",NA,NA
"92",NA,"Universidade Federal da Bahia (UFBA)","ALCB","034144","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Jesus, NG de","1999-02-01T00:00:00.000+0000",NA,"194",NA,"Guedes, ML; Jesus, NG de; Fonseca, MR; Orge, MDR",1997,12,22,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade",0,0,"Ca. 10 m de altura. Caducifólia. Látex amarelado. Folhas semi-crassas, discolores. Frutos imaturos marrons.","BRA:UFBA:ALCB:0000034144",NA,"Kielmeyera neglecta Saddi",NA,NA
"93",NA,"IPA","IPA","64520","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, A.P.B.","2014-07-03T00:00:00.000+0000",NA,"853",NA,"Ferreira, M.C.; Jost, T.; Jost, T.",1996,1,30,"Brazil","Bahia","Conde","Fazenda do Bu, Mata de São Miguel.",-37.690833,-12.056667,"Árvore ca. 7m; fuste retilíneo, exsudato leitoso amarelo; folhas coriáceas, discolores, botões florais branco esverdeado; flores brancas.","BRA:IPA:IPA:0000064520",NA,"Kielmeyera neglecta Saddi",NA,NA
"96",NA,"Universidade Federal de Sergipe, UFS","ASE","6622","Kielmeyera neglecta var. neglectiifolia Saddi","Calophyllaceae","Kielmeyera","neglecta","neglectiifolia","var. neglectiifolia Saddi","N. Saddi","1998-07-01T00:00:00.000+0000",NA,"870",NA,"Landim, M",1996,2,7,"Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto",-37.425861,-11.385528,"Árvore. 12. m. flores com pétalas brancas, anteras amarelo-ouro, estames amarelo claro, botões esverdeados, cálice verde, látex creme.; Árvore. 12. m. flores com pétalas brancas, anteras amarelo-ouro, estames amarelo claro, botões esv","BRA:UFS:ASE:0000006622",NA,"Kielmeyera neglecta var. neglectiifolia Saddi",NA,NA
"97","2014-07-22T07:44:03.000+0000","JBRJ","RB","RB00120947","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"344",NA,"T Jost; H P Bautista",1996,6,21,"Brazil","Bahia","Bahia","Conde, Fazenda do Bu, Mata sao miguel.",-37.690833,-12.056667,"Arvore com 5m de altura; folhas coriáceas; glaras, cápsula castanha.","urn:catalog:JBRJ:RB:120947",NA,"Kielmeyera neglecta Saddi",NA,NA
"98",NA,"Universidade Federal da Bahia (UFBA)","ALCB","032693","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Jesus, NG de","1996-11-01T00:00:00.000+0000",NA,"PL02",NA,"Jesus, NG de; Lima, SF; Santos, JB dos",1996,11,12,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade",0,0,"10 m x 0,32 m. Tronco remeloso com manchas marrons, verdes e cinzas, algumas rachaduras na casca. Látex creme. Folhas opostas, ovaladas, epiderme lisa. Inflorescência em panícula, botões verdes. Frutos senescentes marrons.","BRA:UFBA:ALCB:0000032693",NA,"Kielmeyera neglecta Saddi",NA,NA
"99",NA,"Universidade Federal da Bahia (UFBA)","ALCB","48058","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2014-04-08T00:00:00.000+0000",NA,"2",NA,"Jesus, NG de; Lima, SF; Santos, JB dos",1996,11,12,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade",0,0,"10 m x 0,32 m. Tronco remeloso com manchas marrons, verdes e cinzas, algumas rachaduras na casa. Látex creme. Folhas opostas, epiderme lisa. Inflorescência em panícula, botões verdes. Frutos senescentes marrons.","BRA:UFBA:ALCB:0000048058",NA,"Kielmeyera neglecta Saddi",NA,NA
"100","2017-10-19T07:04:26.000+0000","JBRJ","RB","RB00696838","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","R.J. Trad",NA,NA,"3078",NA,"Luiz A. Mattos Silva",1995,3,3,"Brazil","Bahia","Ilhéus","Fazenda Attalea, próx. ao Ribeirão do Choro, zona do Aderno, distrito de Castelo Novo. Aprox. 13km ao Oeste do povoado de Mamoan.",NA,NA,"Árvore, 18m x30 cm. Flores esbranquiçadas. Látex branco.","urn:catalog:JBRJ:RB:696838",NA,"Kielmeyera neglecta Saddi",NA,NA
"102",NA,"USP","SPF","106566","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Campos, MTV","1994-01-01T00:00:00.000+0000",NA,"CFSC13625",NA,"Campos, MTVA",1994,1,28,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó",0,0,NA,"BRA:USP:SPF:0000106566",NA,"Kielmeyera neglecta Saddi",NA,NA
"103",NA,"UNICAMP","UEC","159506","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, A.P.B.","2014-07-01T00:00:00.000+0000",NA,"4415",NA,"Carvalho, A.M.; Sant'Ana, S.C.; Mattos Silva, L.A.",1994,3,2,"Brazil","Bahia","Ilhéus","Ca. 25 km na est. de Ilhéus para S. Grande, Restinga Arbórea.",0,0,"Árvore com ca. 12 m de altura. Folhas discolores com face inferior mais clara. Flores com pétalas alvas e estames amarelos, perfumadas. Látex amarelo.","BRA:UNICAMP:UEC:0000159506",NA,"Kielmeyera neglecta Saddi",NA,NA
"104","2014-07-22T07:44:02.000+0000","JBRJ","RB","RB00120967","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"1712",NA,"H P Bautista et al",1994,4,28,"Brazil","Bahia","Conde","Fazenda do Bu, mata da areia branca.",-37.693055,-12.021944,"Arvore com ca. de 10m de altura com latex creme; folha salternas espiraladas; inflorescencia terminal; flores vistosas com perfume intenso, adocicado, calice verde, corola alva, muitos estames com filetes cremes, e anteras amarelas; botoes esverdeados","urn:catalog:JBRJ:RB:120967",NA,"Kielmeyera neglecta Saddi",NA,NA
"105",NA,"Universidade Federal da Bahia (UFBA)","ALCB","025170","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, APB","2013-10-01T00:00:00.000+0000",NA,"3247",NA,"Guedes, ML",1994,6,21,"Brazil","Bahia","São Sebastião do Passé","Recôncavo, Lamarão do Passe",-38.380278,-12.581111,"Ca. 1,5 m de altura. Latescente. Folhas discolores, coriáceas, glabras. Fruto cápsula imaturo de cor marrom.","BRA:UFBA:ALCB:0000025170",NA,"Kielmeyera neglecta Saddi",NA,NA
"106","2014-07-22T07:39:59.000+0000","JBRJ","RB","RB00121034","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"349",NA,"Marli P M de Lima et al",1994,10,27,"Brazil","Bahia","Conde","Fazenda do Bu, Mata do Sobe e desce (margem).",-37.707778,-12.042778,"Arvore delgada com ca. 11m de altura; latex abundante, amarelado; frutos fechados marrons com epicarpo escamoso.","urn:catalog:JBRJ:RB:121034",NA,"Kielmeyera neglecta Saddi",NA,NA
"107",NA,"NY","NY","477625","Kielmeyera neglecta var. neglecta","Calophyllaceae","Kielmeyera","neglecta","neglecta","var. neglecta","A. M. Amorim","1993-01-01T00:00:00.000+0000",NA,"284",NA,"S. C. de Sant'Ana",1993,3,10,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 IlhÃ©us/Una. Regiao da Mata HigrÃ³fila Sul Baiana",-39.08,-15.15,NA,"9138839b-8fc4-42a8-ad57-36714707d392",NA,"Kielmeyera neglecta var. neglecta",NA,NA
"109",NA,"USP","SPF","106751","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Campos, MTV","1994-01-01T00:00:00.000+0000",NA,"CFSC13583",NA,"Campos, MTVA",1993,12,17,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó",0,0,NA,"BRA:USP:SPF:0000106751",NA,"Kielmeyera neglecta Saddi",NA,NA
"110",NA,"USP","SPF","72558","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Hammel, BE","1990-01-01T00:00:00.000+0000",NA,"26948",NA,"Harley, RM",1988,11,22,"Brazil","Bahia","Rio de Contas",NA,-41.833333,-13.55,NA,"BRA:USP:SPF:0000072558",NA,"Kielmeyera neglecta Saddi",NA,NA
"112",NA,"USP","SPF","135189","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Hammel, BE","1990-01-01T00:00:00.000+0000",NA,"27105",NA,"Harley, RM",1988,12,11,"Brazil","Bahia","Rio de Contas","Pico das Almas",-41.9,-13.533333,NA,"BRA:USP:SPF:0000135189",NA,"Kielmeyera neglecta Saddi",NA,NA
"113",NA,"USP","SPF","135191","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Hammel, BE","1990-01-01T00:00:00.000+0000",NA,"27364",NA,"Harley, RM",1988,12,24,"Brazil","Bahia","Rio de Contas","Pico das Almas",-41.95,-13.533333,NA,"BRA:USP:SPF:0000135191",NA,"Kielmeyera neglecta Saddi",NA,NA
"115","2015-08-13T05:50:00.000+0000","MO","MO","3098654","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","B. Hammel","1990-01-01T00:00:00.000+0000",NA,"Harley 27364",NA,"R.M. Harley",1988,NA,NA,"Brazil","Bahia",NA,"Rio de Contas. Pico das Almas. Vertnete leste. Campo do Queiroz. Campo rupestre.",-41.95,-13.53333,NA,"urn:catalog:MO:Tropicos:3098654","http://www.tropicos.org/Specimen/3098654","Kielmeyera neglecta Saddi",NA,NA
"116","2015-08-13T05:50:00.000+0000","MO","MO","3098465","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","B. Hammel","1990-01-01T00:00:00.000+0000",NA,"Harley 26948",NA,"R.M. Harley",1988,NA,NA,"Brazil","Bahia",NA,"Rio de Contas. Ao N da Cidade, ramal a direita da estrada para o povoado do Mato Grosso. Cerrado. Solo. arenoso-pedregoso.",-41.83333,-13.55,NA,"urn:catalog:MO:Tropicos:3098465","http://www.tropicos.org/Specimen/3098465","Kielmeyera neglecta Saddi",NA,NA
"117","2015-08-13T05:50:00.000+0000","MO","MO","3098895","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","B.Hammel","1990-01-01T00:00:00.000+0000",NA,"Harley 27105",NA,"R.M. Harley",1988,NA,NA,"Brazil","Bahia",NA,"Mun; Rio de Contas. Pico das Almas. Vertente leste. Entre. Junco-Faz. Brumadinho, 9-14 km a N-O dacidade. Cerrado de altitude, campo e afloramentos de rochas. Em cerrado.",-41.9,-13.53333,NA,"urn:catalog:MO:Tropicos:3098895","http://www.tropicos.org/Specimen/3098895","Kielmeyera neglecta Saddi",NA,NA
"118",NA,"IPA","IPA","52106","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","Santos, A.P.B.","2014-07-03T00:00:00.000+0000",NA,"191",NA,"Lima, J.C.A.; Santos, M.M.; Santos, M.M.",1984,8,22,"Brazil","Bahia","Acajutiba","BR-101, próximo a Acajutiba.",0,0,"Árvore com 5,5m de altura, DAP 20cm, diâmetro da copa 3m; fanerófita. Fruto tricapsular, exudato látex.&nf; Frequência média.","BRA:IPA:IPA:0000052106",NA,"Kielmeyera neglecta Saddi",NA,NA
"119","2017-10-19T01:03:15.000+0000","JBRJ","RB","RB00121225","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B. Santos","2014-05-19T00:00:00.000+0000",NA,"191-A",NA,"J. C. A. Lima; M. M. Santos",1984,8,22,"Brazil","Bahia","Acajutiba","BR-101, próximo a Acajutiba.",NA,NA,"Árvore com 5,5m de altura, diâmetro à altura do peito 20cm, diâmetro da copa 3m fanerótica. Fruto tricapsular, exudato látex. Frequência média.","urn:catalog:JBRJ:RB:121225",NA,"Kielmeyera neglecta Saddi",NA,NA
"122",NA,"UEFS","HUEFS","9379","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi","A.P.B.Santos","2014-03-01T00:00:00.000+0000",NA,"191A",NA,"Lima, J.C.de",1984,8,22,"Brazil","Bahia","Acajutiba",NA,-37.983333,-11.716667,NA,"BRA:UEFS:HUEFS:0000009379",NA,"Kielmeyera neglecta Saddi",NA,NA
"123","2014-07-22T07:39:55.000+0000","JBRJ","RB","RB00121022","Kielmeyera neglecta var. neglectiifolia Saddi","Calophyllaceae","Kielmeyera","neglecta","neglectiifolia","var. neglectiifolia Saddi","N. Saddi","1998-01-01T00:00:00.000+0000",NA,"214",NA,"A. P. Araujo",1980,2,14,"Brazil","Bahia","Bahia","Ao norte de alagoinhas.",-38.3125,-12.056667,"Arvore de 6m de altura, diametro do fuste 10cm. Frutos de cor cinza, botoes verdes, flores brancas. Latex.","urn:catalog:JBRJ:RB:121022",NA,"Kielmeyera neglecta var. neglectiifolia Saddi",NA,NA
"124",NA,"G","Geneva Herbarium – General Collection (G)","G-G-259032/1","Kielmeyera neglecta var. neglectiifolia Saddi","Calophyllaceae","Kielmeyera","neglecta","neglectiifolia","var. neglectiifolia Saddi",NA,NA,"ISOTYPE",NA,NA,"Saddi, N.",1978,2,27,"Brazil",NA,NA,"Bahia - Bahia. Entre Salvador e Feira de Santana, km 45, lado esquerdo. BR 116/Estado da Bahia",-41.99722,-12.18306,NA,NA,NA,"Kielmeyera neglecta var. neglectiifolia Saddi",NA,NA
"125","2018-01-16T14:52:19.000+0000","JBRJ","RB","RB00120976","Kielmeyera neglecta var. neglectiifolia Saddi","Calophyllaceae","Kielmeyera","neglecta","neglectiifolia","var. neglectiifolia Saddi","N. Saddi","1998-01-01T00:00:00.000+0000",NA,"176",NA,"Roberto P. Orlandi",1978,2,24,"Brazil","Sergipe","Neópolis",NA,-36.633333,-10.316667,"Arvore de 4 a 5m de alt, flores alvas e latex branco. Area de floresta semidecidual. Solo arenoso.","urn:catalog:JBRJ:RB:120976",NA,"Kielmeyera neglecta var. neglectiifolia Saddi",NA,NA
"126","2017-10-18T11:10:07.000+0000","JBRJ","RB","RB00538967","Kielmeyera neglecta var. neglectiifolia Saddi","Calophyllaceae","Kielmeyera","neglecta","neglectiifolia","var. neglectiifolia Saddi","N. Saddi","1980-01-01T00:00:00.000+0000","HOLOTYPE","BA-26",NA,"Saddi, N.",1978,2,27,"Brazil","Bahia","Bahia","entre Salvador e Feira da Santana, BR 116, lado esquerdo do Km 45.",NA,NA,"Porte: arvoreta 4-5m Habitat: mata baixa Solo: argiloso amarelado Freq.: único exemplar Flor: alva, odorífera NB: Tronco com 20-25 cm diâmetro.  Casca fina, lisa, íntegra, acinzentada","urn:catalog:JBRJ:RB:538967",NA,"Kielmeyera neglecta var. neglectiifolia Saddi",NA,NA
"127","2009-09-02T00:00:00.000+0000","BR",NA,"BR0000006425562","Kielmeyera neglecta var. neglectiifolia Saddi","Calophyllaceae","Kielmeyera","neglecta","neglectiifolia","var. neglectiifolia Saddi",NA,NA,"ISOTYPE","BA-26",NA,"Saddi Nagib",1978,2,27,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000006425562",NA,"Kielmeyera neglecta var. neglectiifolia Saddi",NA,NA
"132",NA,"NY","NY","477078","Kielmeyera neglecta Saddi","Calophyllaceae","Kielmeyera","neglecta",NA,"Saddi",NA,NA,NA,"2894",NA,"T. S. dos Santos",1975,2,22,"Brazil","Bahia",NA,"Km 10 da Rod ValenÃ§a/Guaibim",-39.0729890677818,-13.3742748473127,NA,"25c78a82-616b-4ed7-a81b-46abe4779b47",NA,"Kielmeyera neglecta Saddi",NA,NA
"134","2014-07-22T07:44:01.000+0000","JBRJ","RB","RB00120997","Kielmeyera neglecta var. neglectiifolia Saddi","Calophyllaceae","Kielmeyera","neglecta","neglectiifolia","var. neglectiifolia Saddi","N. Saddi","1998-01-01T00:00:00.000+0000",NA,NA,NA,"N. Saddi",1974,3,18,"Brazil","Bahia","Salvador","Rodovia CIA e aeroporto, entre km9-10. quase em frente a entrada para a pedreira S. Lázaro.",NA,NA,"Arvoreta 6-7, x 5-10cm diam. Unico exemplar florido. Flor alva odorífera. Caule liso acinzentado, sem súber, látex amarelo-esbranquiçado. Arvoreta pouco ramificada. Flores e fruto.","urn:catalog:JBRJ:RB:120997",NA,"Kielmeyera neglecta var. neglectiifolia Saddi",NA,NA
